tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/bitcheseeis/status/1666043336657080324,2023-06-06 11:24:19,bitcheseeis,tauran gitu deh kyknya di daerah tamsis,in,0,0,0,32
https://twitter.com/akhmadyudo/status/1666028602574643210,2023-06-06 10:25:46,akhmadyudo,"keributan di tamsis itu udah masalah baru bukan antara bm sama psht lagi tapi menyangkut warga sini yg terdampak. gaada sok jagoan di sini. mbaknya kalo tidak mengalami saranku mending nyimak dulu nyari info valid jangan nyamber bermodalkan ""katanya"" ""biasanya"" atau ""mungkin"" ",in,2,0,0,950
https://twitter.com/jpnncom/status/1666028423855357953,2023-06-06 10:25:04,jpnncom,Anggota Dewan Sesalkan Bentrokan di Tamsis: Jogja Miliki Budaya Damai #DPRDDIY,in,0,0,0,172
https://twitter.com/akhmadyudo/status/1666028171727343616,2023-06-06 10:24:04,akhmadyudo,"laiya itu tau banyak imbasnya. yang kemarin di tamsis itu ramenya ga cuma sama suporter tapi sama warga lokal yg kena imbasnya. tak kasih contoh ada org kena salah sasaran, ada ojol makananyg jadi gabisa ngambil orderan. itu mereka kan bukan sok jagoan tp membela diri",in,0,0,0,113
https://twitter.com/itsmeowwws/status/1666022055270301697,2023-06-06 09:59:45,itsmeowwws,Perasaan kemaren udah di tamsis skrng di prambanan lagi ,in,0,0,0,198
https://twitter.com/sembada29/status/1666018835579928577,2023-06-06 09:46:58,sembada29,"Wkkw koe ora tau rumongso salah?

Picek matamu po goblok ?
Ning tamsis rombonganmu ngrusak pendopo ? 
Tok pukul rata e .
Nganti bakol bakso tok kroyok ! 
Hess warga bergerak kok njur nuduh 
Makane ora mik nyamar dadi pendekar nak koe suporter suporter wae !",in,1,0,2,157
https://twitter.com/tuturanee/status/1666018766415884290,2023-06-06 09:46:41,tuturanee,"Sinuwun gamau istirahat, po? Dah sepuh, bukannya tambah bijak malah numpuk bom waktu masalah sosial gini. Hukum keamanan Jogja nih emang cuman seluas kawasan ngarsa dalem, po? Gapapa tamsis, jamal, jadi area gladiator, yg penting ngarsa dalem aman, gitu?",in,0,0,0,182
https://twitter.com/tatrangan/status/1666016024947462149,2023-06-06 09:35:48,tatrangan,"Imbang jare? lagi tamsis tok wae kekepung, rung ngampilan, jogokaryan, jejeran, kauman
kwkwkw",in,0,0,0,70
https://twitter.com/amandaberlianaa/status/1666011489675907073,2023-06-06 09:17:46,amandaberlianaa,"padahal ya kalo lg jogging trs liat pendopo agung tamsis tu kayak enak dan nyaman bgt gt tempatnya buat numpang belajar (gatau sih buat umum atau ngga nya, soalnya kl diliat dr luar kayak tempat sendratari(?) ). trs liat ini kayak… sakit hati bgt ",in,0,0,0,116
https://twitter.com/indra_waspada/status/1665988036440752128,2023-06-06 07:44:35,indra_waspada,Yg sy baca sih pak Kapolda meminta maaf dan bertanggung jawab terkait museum tamsis,in,0,0,0,136
https://twitter.com/KillaWolf13/status/1665978219147960320,2023-06-06 07:05:34,KillaWolf13,"Akeh mas,do angslup,soale bar keno epic comeback ng tamsis",in,0,1,0,1007
https://twitter.com/aditya_mahas/status/1665970780587585536,2023-06-06 06:36:00,aditya_mahas,"telek iki, ngrusaki musium Ki Hadjar Dewantara. omah cilikanku neng  Tamsis je...",in,0,0,0,47
